"","Fiscal.Year","SinceFirstFiscalYear","Pricing.Mechanism.sum","SubCustomer.component","ATLpolicy","Obligation.2014"
"4672",2014-09-18,1.08493150684932,"Cost+","DLA","BBP2",0.0001485587109
"4673",2014-09-18,1.08493150684932,"Cost+","MDA","BBP2",0.0887136671563
"4674",2014-09-18,1.08493150684932,"Cost+","Military
Health","BBP2",5e-06
"4675",2014-09-18,1.08493150684932,"Cost+","Additional
DoD
Components","BBP2",0.1135900106216
"4676",2014-09-18,1.08493150684932,"Fixed","Army","BBP2",1.3564325602753
"4677",2014-09-18,1.08493150684932,"Fixed","Navy","BBP2",1.3713740321952
"4678",2014-09-18,1.08493150684932,"Fixed","Air Force","BBP2",0.6696423206252
"4679",2014-09-18,1.08493150684932,"Fixed","DLA","BBP2",2.0410111392916
"4680",2014-09-18,1.08493150684932,"Fixed","MDA","BBP2",0.00903240685
"4681",2014-09-18,1.08493150684932,"Fixed","Military
Health","BBP2",0.1256749930427
"4682",2014-09-18,1.08493150684932,"Fixed","Additional
DoD
Components","BBP2",0.5166972329432
"4683",2014-09-18,1.08493150684932,"Time/Mat.","Army","BBP2",0.02712166555
"4684",2014-09-18,1.08493150684932,"Time/Mat.","Navy","BBP2",0.0137480189167
"4685",2014-09-18,1.08493150684932,"Time/Mat.","Air Force","BBP2",0.0131987825499
"4686",2014-09-18,1.08493150684932,"Time/Mat.","DLA","BBP2",-2.0435e-06
"4687",2014-09-18,1.08493150684932,"Time/Mat.","Additional
DoD
Components","BBP2",0.0024875331123
"4688",2014-09-18,1.08493150684932,"Unlabeled","Army","BBP2",0
"4689",2014-09-18,1.08493150684932,"Unlabeled","Navy","BBP2",0
"4690",2014-09-18,1.08493150684932,"Unlabeled","Air Force","BBP2",0
"4691",2014-09-18,1.08493150684932,"Unlabeled","MDA","BBP2",0
"4692",2014-09-18,1.08493150684932,"Unlabeled","Additional
DoD
Components","BBP2",0
"4693",2014-09-18,1.16712328767123,"Combination","Navy","BBP2",0
"4694",2014-09-18,1.16712328767123,"Cost+","Army","BBP2",0.4216474899302
"4695",2014-09-18,1.16712328767123,"Cost+","Navy","BBP2",0.8797394364119
"4696",2014-09-18,1.16712328767123,"Cost+","Air Force","BBP2",0.5122009946292
"4697",2014-09-18,1.16712328767123,"Cost+","DLA","BBP2",0.0013031120249
"4698",2014-09-18,1.16712328767123,"Cost+","MDA","BBP2",0.0434527704219
"4699",2014-09-18,1.16712328767123,"Cost+","Additional
DoD
Components","BBP2",0.1744323784607
"4700",2014-09-18,1.16712328767123,"Fixed","Army","BBP2",2.9762692231605
"4701",2014-09-18,1.16712328767123,"Fixed","Navy","BBP2",2.3665857956235
"4702",2014-09-18,1.16712328767123,"Fixed","Air Force","BBP2",2.7951927806618
"4703",2014-09-18,1.16712328767123,"Fixed","DLA","BBP2",1.9997104351921
"4704",2014-09-18,1.16712328767123,"Fixed","MDA","BBP2",0.0185574687312
"4705",2014-09-18,1.16712328767123,"Fixed","Military
Health","BBP2",0.1086798998853
"4706",2014-09-18,1.16712328767123,"Fixed","Additional
DoD
Components","BBP2",0.4856746579083
"4707",2014-09-18,1.16712328767123,"Time/Mat.","Army","BBP2",0.0913311802727
"4708",2014-09-18,1.16712328767123,"Time/Mat.","Navy","BBP2",0.0171818806736
"4709",2014-09-18,1.16712328767123,"Time/Mat.","Air Force","BBP2",0.0178679018472
"4710",2014-09-18,1.16712328767123,"Time/Mat.","DLA","BBP2",0
"4711",2014-09-18,1.16712328767123,"Time/Mat.","Additional
DoD
Components","BBP2",0.00412094225
"4712",2014-09-18,1.16712328767123,"Unlabeled","Army","BBP2",0
"4713",2014-09-18,1.16712328767123,"Unlabeled","Navy","BBP2",0
"4714",2014-09-18,1.16712328767123,"Unlabeled","Air Force","BBP2",0
"4715",2014-09-18,1.16712328767123,"Unlabeled","DLA","BBP2",0
"4716",2014-09-18,1.16712328767123,"Unlabeled","Additional
DoD
Components","BBP2",0
"4717",2014-09-18,1.25205479452055,"Combination","Additional
DoD
Components","BBP2",-9.64912e-06
"4718",2014-09-18,1.25205479452055,"Cost+","Army","BBP2",0.3827627584689
"4719",2014-09-18,1.25205479452055,"Cost+","Navy","BBP2",1.0500442865715
"4720",2014-09-18,1.25205479452055,"Cost+","Air Force","BBP2",0.4286340614713
"4721",2014-09-18,1.25205479452055,"Cost+","DLA","BBP2",0.000588276625
"4722",2014-09-18,1.25205479452055,"Cost+","MDA","BBP2",0.0323562570625
"4723",2014-09-18,1.25205479452055,"Cost+","Military
Health","BBP2",0
"4724",2014-09-18,1.25205479452055,"Cost+","Additional
DoD
Components","BBP2",0.144052837656
"4725",2014-09-18,1.25205479452055,"Fixed","Army","BBP2",1.3471315690776
"4726",2014-09-18,1.25205479452055,"Fixed","Navy","BBP2",1.1763143632667
"4727",2014-09-18,1.25205479452055,"Fixed","Air Force","BBP2",0.9533599278713
"4728",2014-09-18,1.25205479452055,"Fixed","DLA","BBP2",2.3295105981213
"4729",2014-09-18,1.25205479452055,"Fixed","MDA","BBP2",0.007082727
"4730",2014-09-18,1.25205479452055,"Fixed","Military
Health","BBP2",0.1212159294068
"4731",2014-09-18,1.25205479452055,"Fixed","Additional
DoD
Components","BBP2",0.4399972088647
"4732",2014-09-18,1.25205479452055,"Time/Mat.","Army","BBP2",0.0335784412965
"4733",2014-09-18,1.25205479452055,"Time/Mat.","Navy","BBP2",0.0056667634508
"4734",2014-09-18,1.25205479452055,"Time/Mat.","Air Force","BBP2",0.0070069395146
"4735",2014-09-18,1.25205479452055,"Time/Mat.","Additional
DoD
Components","BBP2",0.0058838836895
"4736",2014-09-18,1.25205479452055,"Unlabeled","Army","BBP2",0
"4737",2014-09-18,1.25205479452055,"Unlabeled","Navy","BBP2",0
"4738",2014-09-18,1.25205479452055,"Unlabeled","Air Force","BBP2",0
"4739",2014-09-18,1.25205479452055,"Unlabeled","Additional
DoD
Components","BBP2",0
"4740",2014-09-18,1.33698630136986,"Cost+","Army","BBP2",0.4251056329432
"4741",2014-09-18,1.33698630136986,"Cost+","Navy","BBP2",0.583250370504
"4742",2014-09-18,1.33698630136986,"Cost+","Air Force","BBP2",0.5327080300205
"4743",2014-09-18,1.33698630136986,"Cost+","DLA","BBP2",0.0018195948126
"4744",2014-09-18,1.33698630136986,"Cost+","MDA","BBP2",0.0486785966836
"4745",2014-09-18,1.33698630136986,"Cost+","Military
Health","BBP2",0.019204014875
"4746",2014-09-18,1.33698630136986,"Cost+","Additional
DoD
Components","BBP2",0.1267296448721
"4747",2014-09-18,1.33698630136986,"Fixed","Army","BBP2",1.6122942640385
"4748",2014-09-18,1.33698630136986,"Fixed","Navy","BBP2",1.4538412856061
"4749",2014-09-18,1.33698630136986,"Fixed","Air Force","BBP2",0.8771101683658
"4750",2014-09-18,1.33698630136986,"Fixed","DLA","BBP2",1.8741857206644
"4751",2014-09-18,1.33698630136986,"Fixed","MDA","BBP2",0.004651517
"4752",2014-09-18,1.33698630136986,"Fixed","Military
Health","BBP2",0.6301179141854
"4753",2014-09-18,1.33698630136986,"Fixed","Additional
DoD
Components","BBP2",0.5021094816899
"4754",2014-09-18,1.33698630136986,"Time/Mat.","Army","BBP2",0.0314736546888
"4755",2014-09-18,1.33698630136986,"Time/Mat.","Navy","BBP2",0.0097178196955
"4756",2014-09-18,1.33698630136986,"Time/Mat.","Air Force","BBP2",0.0244751882774
"4757",2014-09-18,1.33698630136986,"Time/Mat.","DLA","BBP2",0.0001017761401
"4758",2014-09-18,1.33698630136986,"Time/Mat.","Additional
DoD
Components","BBP2",0.0555642927685
"4759",2014-09-18,1.33698630136986,"Unlabeled","Army","BBP2",0
"4760",2014-09-18,1.33698630136986,"Unlabeled","Navy","BBP2",0
"4761",2014-09-18,1.33698630136986,"Unlabeled","Air Force","BBP2",0
"4762",2014-09-18,1.33698630136986,"Unlabeled","MDA","BBP2",0
"4763",2014-09-18,1.33698630136986,"Unlabeled","Additional
DoD
Components","BBP2",0
"4764",2014-09-18,1.41369863013699,"Cost+","Army","BBP2",0.9022110026115
"4765",2014-09-18,1.41369863013699,"Cost+","Navy","BBP2",1.0880805093052
"4766",2014-09-18,1.41369863013699,"Cost+","Air Force","BBP2",0.8525139916081
"4767",2014-09-18,1.41369863013699,"Cost+","DLA","BBP2",0.0016180074453
"4768",2014-09-18,1.41369863013699,"Cost+","MDA","BBP2",0.214590693211
"4769",2014-09-18,1.41369863013699,"Cost+","Military
Health","BBP2",0.000194798125
"4770",2014-09-18,1.41369863013699,"Cost+","Additional
DoD
Components","BBP2",0.3733580940525
"4771",2014-09-18,1.41369863013699,"Fixed","Army","BBP2",3.0172938873999
"4772",2014-09-18,1.41369863013699,"Fixed","Navy","BBP2",3.8253461672055
"4773",2014-09-18,1.41369863013699,"Fixed","Air Force","BBP2",1.7289291702647
"4774",2014-09-18,1.41369863013699,"Fixed","DLA","BBP2",2.4018072064669
"4775",2014-09-18,1.41369863013699,"Fixed","MDA","BBP2",0.0346084714131
"4776",2014-09-18,1.41369863013699,"Fixed","Military
Health","BBP2",0.0240783002199
"4777",2014-09-18,1.41369863013699,"Fixed","Additional
DoD
Components","BBP2",0.6652107971529
"4778",2014-09-18,1.41369863013699,"Time/Mat.","Army","BBP2",0.0503730565998
"4779",2014-09-18,1.41369863013699,"Time/Mat.","Navy","BBP2",0.0246126097562
"4780",2014-09-18,1.41369863013699,"Time/Mat.","Air Force","BBP2",0.0103052277678
"4781",2014-09-18,1.41369863013699,"Time/Mat.","DLA","BBP2",1.5e-05
"4782",2014-09-18,1.41369863013699,"Time/Mat.","Additional
DoD
Components","BBP2",0.0076829091477
"4783",2014-09-18,1.41369863013699,"Unlabeled","Army","BBP2",0
"4784",2014-09-18,1.41369863013699,"Unlabeled","Navy","BBP2",0
"4785",2014-09-18,1.41369863013699,"Unlabeled","Air Force","BBP2",0
"4786",2014-09-18,1.41369863013699,"Unlabeled","MDA","BBP2",0
"4787",2014-09-18,1.41369863013699,"Unlabeled","Additional
DoD
Components","BBP2",0
"4788",2014-09-18,1.4986301369863,"Cost+","Army","BBP2",0.5504377598854
"4789",2014-09-18,1.4986301369863,"Cost+","Navy","BBP2",0.9388205921102
"4790",2014-09-18,1.4986301369863,"Cost+","Air Force","BBP2",1.1492548309626
"4791",2014-09-18,1.4986301369863,"Cost+","MDA","BBP2",0.049496866
"4792",2014-09-18,1.4986301369863,"Cost+","Military
Health","BBP2",0.0007676181875
"4793",2014-09-18,1.4986301369863,"Cost+","Additional
DoD
Components","BBP2",0.3048752156093
"4794",2014-09-18,1.4986301369863,"Fixed","Army","BBP2",2.5150379146424
"4795",2014-09-18,1.4986301369863,"Fixed","Navy","BBP2",2.0632079623007
"4796",2014-09-18,1.4986301369863,"Fixed","Air Force","BBP2",1.4682702686874
"4797",2014-09-18,1.4986301369863,"Fixed","DLA","BBP2",2.6104720912437
"4798",2014-09-18,1.4986301369863,"Fixed","MDA","BBP2",0.0042019842813
"4799",2014-09-18,1.4986301369863,"Fixed","Military
Health","BBP2",0.0950295286324
"4800",2014-09-18,1.4986301369863,"Fixed","Additional
DoD
Components","BBP2",0.5803949912808
"4801",2014-09-18,1.4986301369863,"Other","Air Force","BBP2",0
"4802",2014-09-18,1.4986301369863,"Time/Mat.","Army","BBP2",0.0768331978539
"4803",2014-09-18,1.4986301369863,"Time/Mat.","Navy","BBP2",0.0062782425827
"4804",2014-09-18,1.4986301369863,"Time/Mat.","Air Force","BBP2",0.0150389819815
"4805",2014-09-18,1.4986301369863,"Time/Mat.","DLA","BBP2",0.00014936
"4806",2014-09-18,1.4986301369863,"Time/Mat.","Additional
DoD
Components","BBP2",-0.0034564988749
"4807",2014-09-18,1.4986301369863,"Unlabeled","Army","BBP2",0
"4808",2014-09-18,1.4986301369863,"Unlabeled","Navy","BBP2",0
"4809",2014-09-18,1.4986301369863,"Unlabeled","Air Force","BBP2",0
"4810",2014-09-18,1.4986301369863,"Unlabeled","DLA","BBP2",0
"4811",2014-09-18,1.4986301369863,"Unlabeled","Additional
DoD
Components","BBP2",0
"4812",2014-09-18,1.58082191780822,"Cost+","Army","BBP2",0.7809678983269
"4813",2014-09-18,1.58082191780822,"Cost+","Navy","BBP2",0.8727948832753
"4814",2014-09-18,1.58082191780822,"Cost+","Air Force","BBP2",0.7398021981484
"4815",2014-09-18,1.58082191780822,"Cost+","DLA","BBP2",0.0007842107617
"4816",2014-09-18,1.58082191780822,"Cost+","MDA","BBP2",0.0821923503701
"4817",2014-09-18,1.58082191780822,"Cost+","Military
Health","BBP2",0.00315628125
"4818",2014-09-18,1.58082191780822,"Cost+","Additional
DoD
Components","BBP2",0.1616898764116
"4819",2014-09-18,1.58082191780822,"Fixed","Army","BBP2",2.8971035524337
"4820",2014-09-18,1.58082191780822,"Fixed","Navy","BBP2",1.8083331587199
"4821",2014-09-18,1.58082191780822,"Fixed","Air Force","BBP2",1.2419618404248
"4822",2014-09-18,1.58082191780822,"Fixed","DLA","BBP2",3.415703096317
"4823",2014-09-18,1.58082191780822,"Fixed","MDA","BBP2",0.0112325711796
"4824",2014-09-18,1.58082191780822,"Fixed","Military
Health","BBP2",0.0159351712778
"4825",2014-09-18,1.58082191780822,"Fixed","Additional
DoD
Components","BBP2",0.9103300224555
"4826",2014-09-18,1.58082191780822,"Time/Mat.","Army","BBP2",0.0501902872309
"4827",2014-09-18,1.58082191780822,"Time/Mat.","Navy","BBP2",0.0136882601952
"4828",2014-09-18,1.58082191780822,"Time/Mat.","Air Force","BBP2",0.020187274339
"4829",2014-09-18,1.58082191780822,"Time/Mat.","DLA","BBP2",0.0001149555898
"4830",2014-09-18,1.58082191780822,"Time/Mat.","Additional
DoD
Components","BBP2",0.0106368601892
"4831",2014-09-18,1.58082191780822,"Unlabeled","Army","BBP2",0
"4832",2014-09-18,1.58082191780822,"Unlabeled","Navy","BBP2",0
"4833",2014-09-18,1.58082191780822,"Unlabeled","Air Force","BBP2",0
"4834",2014-09-18,1.58082191780822,"Unlabeled","Military
Health","BBP2",0
"4835",2014-09-18,1.58082191780822,"Unlabeled","Additional
DoD
Components","BBP2",0
"4836",2014-09-18,1.66575342465753,"Cost+","Army","BBP2",0.9085303335761
"4837",2014-09-18,1.66575342465753,"Cost+","Navy","BBP2",0.8815237958522
"4838",2014-09-18,1.66575342465753,"Cost+","Air Force","BBP2",0.7740918372269
"4839",2014-09-18,1.66575342465753,"Cost+","DLA","BBP2",0.00314768725
"4840",2014-09-18,1.66575342465753,"Cost+","MDA","BBP2",0.0953107872343
"4841",2014-09-18,1.66575342465753,"Cost+","Military
Health","BBP2",0.00246565974
"4842",2014-09-18,1.66575342465753,"Cost+","Additional
DoD
Components","BBP2",0.2361682938735
"4843",2014-09-18,1.66575342465753,"Fixed","Army","BBP2",3.7824974513873
"4844",2014-09-18,1.66575342465753,"Fixed","Navy","BBP2",5.3051519775975
"4845",2014-09-18,1.66575342465753,"Fixed","Air Force","BBP2",2.1632270716778
"4846",2014-09-18,1.66575342465753,"Fixed","DLA","BBP2",2.6991208615383
"4847",2014-09-18,1.66575342465753,"Fixed","MDA","BBP2",0.0086572996288
"4848",2014-09-18,1.66575342465753,"Fixed","Military
Health","BBP2",0.1515060097508
"4849",2014-09-18,1.66575342465753,"Fixed","Additional
DoD
Components","BBP2",0.6214625850103
"4850",2014-09-18,1.66575342465753,"Time/Mat.","Army","BBP2",0.0428421150074
"4851",2014-09-18,1.66575342465753,"Time/Mat.","Navy","BBP2",0.009042936635
"4852",2014-09-18,1.66575342465753,"Time/Mat.","Air Force","BBP2",0.023656863302
"4853",2014-09-18,1.66575342465753,"Time/Mat.","DLA","BBP2",0.0001517701563
"4854",2014-09-18,1.66575342465753,"Time/Mat.","Military
Health","BBP2",0.00062394389
"4855",2014-09-18,1.66575342465753,"Time/Mat.","Additional
DoD
Components","BBP2",0.0118612684964
"4856",2014-09-18,1.66575342465753,"Unlabeled","Army","BBP2",0
"4857",2014-09-18,1.66575342465753,"Unlabeled","Navy","BBP2",0
"4858",2014-09-18,1.66575342465753,"Unlabeled","Air Force","BBP2",0
"4859",2014-09-18,1.66575342465753,"Unlabeled","Military
Health","BBP2",0
"4860",2014-09-18,1.66575342465753,"Unlabeled","Additional
DoD
Components","BBP2",0
"4861",2014-09-18,1.74794520547945,"Cost+","Army","BBP2",0.8436481267323
"4862",2014-09-18,1.74794520547945,"Cost+","Navy","BBP2",0.8947965650739
"4863",2014-09-18,1.74794520547945,"Cost+","Air Force","BBP2",0.7302413783201
"4864",2014-09-18,1.74794520547945,"Cost+","MDA","BBP2",0.0676913901747
"4865",2014-09-18,1.74794520547945,"Cost+","Additional
DoD
Components","BBP2",0.2863392557408
"4866",2014-09-18,1.74794520547945,"Fixed","Army","BBP2",2.947684271699
"4867",2014-09-18,1.74794520547945,"Fixed","Navy","BBP2",2.133040945378
"4868",2014-09-18,1.74794520547945,"Fixed","Air Force","BBP2",1.6272918514443
"4869",2014-09-18,1.74794520547945,"Fixed","DLA","BBP2",2.6605075838911
"4870",2014-09-18,1.74794520547945,"Fixed","MDA","BBP2",0.0033024574611
"4871",2014-09-18,1.74794520547945,"Fixed","Military
Health","BBP2",0.1744525993232
"4872",2014-09-18,1.74794520547945,"Fixed","Additional
DoD
Components","BBP2",0.6859386516055
"4873",2014-09-18,1.74794520547945,"Time/Mat.","Army","BBP2",0.0414820917333
"4874",2014-09-18,1.74794520547945,"Time/Mat.","Navy","BBP2",0.007923610373
"4875",2014-09-18,1.74794520547945,"Time/Mat.","Air Force","BBP2",0.0268249509375
"4876",2014-09-18,1.74794520547945,"Time/Mat.","DLA","BBP2",0.0012115891563
"4877",2014-09-18,1.74794520547945,"Time/Mat.","Additional
DoD
Components","BBP2",0.0062064281959
"4878",2014-09-18,1.74794520547945,"Unlabeled","Army","BBP2",0
"4879",2014-09-18,1.74794520547945,"Unlabeled","Navy","BBP2",0
"4880",2014-09-18,1.74794520547945,"Unlabeled","Air Force","BBP2",0
"4881",2014-09-18,1.74794520547945,"Unlabeled","DLA","BBP2",0
"4882",2014-09-18,1.74794520547945,"Unlabeled","Military
Health","BBP2",0
"4883",2014-09-18,1.74794520547945,"Unlabeled","Additional
DoD
Components","BBP2",0
"4884",2014-09-18,1.83287671232877,"Cost+","Army","BBP2",0.7368658531409
"4885",2014-09-18,1.83287671232877,"Cost+","Navy","BBP2",1.0908436223729
"4886",2014-09-18,1.83287671232877,"Cost+","Air Force","BBP2",0.7447218634527
"4887",2014-09-18,1.83287671232877,"Cost+","DLA","BBP2",-0.0001014692617
"4888",2014-09-18,1.83287671232877,"Cost+","MDA","BBP2",0.1598878853009
"4889",2014-09-18,1.83287671232877,"Cost+","Military
Health","BBP2",0
"4890",2014-09-18,1.83287671232877,"Cost+","Additional
DoD
Components","BBP2",0.222945002102
"4891",2014-09-18,1.83287671232877,"Fixed","Army","BBP2",4.688849581852
"4892",2014-09-18,1.83287671232877,"Fixed","Navy","BBP2",2.4904334522363
"4893",2014-09-18,1.83287671232877,"Fixed","Air Force","BBP2",1.5715046082488
"4894",2014-09-18,1.83287671232877,"Fixed","DLA","BBP2",2.9704515769249
"4895",2014-09-18,1.83287671232877,"Fixed","MDA","BBP2",0.1289497067969
"4896",2014-09-18,1.83287671232877,"Fixed","Military
Health","BBP2",0.0398542795523
"4897",2014-09-18,1.83287671232877,"Fixed","Additional
DoD
Components","BBP2",0.6733832599367
"4898",2014-09-18,1.83287671232877,"Other","Army","BBP2",0
"4899",2014-09-18,1.83287671232877,"Time/Mat.","Army","BBP2",0.0265147248454
"4900",2014-09-18,1.83287671232877,"Time/Mat.","Navy","BBP2",0.0394071942482
"4901",2014-09-18,1.83287671232877,"Time/Mat.","Air Force","BBP2",0.0188251277491
"4902",2014-09-18,1.83287671232877,"Time/Mat.","DLA","BBP2",0
"4903",2014-09-18,1.83287671232877,"Time/Mat.","Military
Health","BBP2",0.00322316687
"4904",2014-09-18,1.83287671232877,"Time/Mat.","Additional
DoD
Components","BBP2",0.0075208262026
"4905",2014-09-18,1.83287671232877,"Unlabeled","Army","BBP2",0
"4906",2014-09-18,1.83287671232877,"Unlabeled","Navy","BBP2",0
"4907",2014-09-18,1.83287671232877,"Unlabeled","Air Force","BBP2",0
"4908",2014-09-18,1.83287671232877,"Unlabeled","DLA","BBP2",0
"4909",2014-09-18,1.83287671232877,"Unlabeled","MDA","BBP2",0
"4910",2014-09-18,1.83287671232877,"Unlabeled","Military
Health","BBP2",0
"4911",2014-09-18,1.83287671232877,"Unlabeled","Additional
DoD
Components","BBP2",0
"4912",2014-09-18,1.91780821917808,"Cost+","Army","BBP2",1.053503535279
"4913",2014-09-18,1.91780821917808,"Cost+","Navy","BBP2",1.5936111090257
"4914",2014-09-18,1.91780821917808,"Cost+","Air Force","BBP2",0.982838216808
"4915",2014-09-18,1.91780821917808,"Cost+","DLA","BBP2",0.0156129587539
"4916",2014-09-18,1.91780821917808,"Cost+","MDA","BBP2",0.0716651287046
"4917",2014-09-18,1.91780821917808,"Cost+","Military
Health","BBP2",0.0156101135828
"4918",2014-09-18,1.91780821917808,"Cost+","Additional
DoD
Components","BBP2",0.3362038724453
"4919",2014-09-18,1.91780821917808,"Fixed","Army","BBP2",5.1318098229729
"4920",2014-09-18,1.91780821917808,"Fixed","Navy","BBP2",2.7025481188191
"4921",2014-09-18,1.91780821917808,"Fixed","Air Force","BBP2",2.0457327663218
"4922",2014-09-18,1.91780821917808,"Fixed","DLA","BBP2",2.0135234488435
"4923",2014-09-18,1.91780821917808,"Fixed","MDA","BBP2",0.0275744847692
"4924",2014-09-18,1.91780821917808,"Fixed","Military
Health","BBP2",0.4198176158836
"4925",2014-09-18,1.91780821917808,"Fixed","Additional
DoD
Components","BBP2",0.9200169481812
"4926",2014-09-18,1.91780821917808,"Other","Air Force","BBP2",0
"4927",2014-09-18,1.91780821917808,"Time/Mat.","Army","BBP2",0.0832213711657
"4928",2014-09-18,1.91780821917808,"Time/Mat.","Navy","BBP2",0.013765114857
"4929",2014-09-18,1.91780821917808,"Time/Mat.","Air Force","BBP2",0.0309947047295
"4930",2014-09-18,1.91780821917808,"Time/Mat.","DLA","BBP2",0.0003162045
"4931",2014-09-18,1.91780821917808,"Time/Mat.","Military
Health","BBP2",0
