fiscal_year,Query_Run,Customer,SubCustomer,ServicesCategory,FundingMechanismClassification,USDATL,BBP1,WSARAreg,BBP2,BBP3,SumOfobligatedAmount,SumOfnumberOfActions
2011,2015-03-19 16:42:44.597,Defense,Navy,ERS,Fixed Price Incentive,KRIEG,0,0,0,0,0.0000,2
2011,2015-03-19 16:42:44.597,Defense,Navy,ERS,Fixed Price with Economic Price Adjustment,GANSLER+,0,0,0,0,121960691.5100,146
2011,2015-03-19 16:42:44.597,Defense,Navy,ERS,Order Dependent (IDV only),YOUNG,0,0,0,0,0.0000,NULL
2011,2015-03-19 16:42:44.597,Defense,Navy,ERS,Time and Materials,CARTER,0,0,0,0,24004703.6100,124
2011,2015-03-19 16:42:44.597,Defense,Navy,FRS&C,Cost No Fee,KENDALL,1,0,0,0,312617.0000,4
2011,2015-03-19 16:42:44.597,Defense,Navy,FRS&C,Cost Plus Award Fee,CARTER,0,0,0,0,138270904.5900,252
2011,2015-03-19 16:42:44.597,Defense,Navy,FRS&C,Cost Plus Incentive,CARTER,0,0,0,0,-4015.6800,2
2011,2015-03-19 16:42:44.597,Defense,Navy,FRS&C,Firm Fixed Price,KRIEG,0,0,0,0,331694926.7000,1090
2011,2015-03-19 16:42:44.597,Defense,Navy,FRS&C,Labor Hours,KENDALL,1,1,0,0,37233.0000,5
2011,2015-03-19 16:42:44.597,Defense,Navy,FRS&C,Time and Materials,WYNNE,0,0,0,0,-2441.0200,1
2011,2015-03-19 16:42:44.597,Defense,Navy,Fuel,Firm Fixed Price,CARTER,0,0,0,0,13558127.2300,156
2011,2015-03-19 16:42:44.597,Defense,Navy,Fuel,Fixed Price with Economic Price Adjustment,KRIEG,0,0,0,0,-10952.7900,1
2011,2015-03-19 16:42:44.597,Defense,Navy,ICT,Cost No Fee,KRIEG,0,0,0,0,874428.4500,78
2011,2015-03-19 16:42:44.597,Defense,Navy,ICT,Cost Plus Award Fee,KENDALL,1,1,0,0,18716378.0700,29
2011,2015-03-19 16:42:44.597,Defense,Navy,ICT,Cost Plus Award Fee,WYNNE,0,0,0,0,18595669.6600,18
2011,2015-03-19 16:42:44.597,Defense,Navy,ICT,Cost Plus Incentive,KRIEG,0,0,0,0,-285133.5600,8
2011,2015-03-19 16:42:44.597,Defense,Navy,ICT,Fixed Price Level of Effort,CARTER,0,0,0,0,3202684.8400,43
2011,2015-03-19 16:42:44.597,Defense,Navy,ICT,Order Dependent (IDV only),KENDALL,1,1,0,0,0.0000,NULL
2011,2015-03-19 16:42:44.597,Defense,Navy,PAMS,Order Dependent (IDV only),KENDALL,1,1,0,0,0.0000,NULL
2011,2015-03-19 16:42:44.597,Defense,Navy,PAMS,Time and Materials,KENDALL,1,0,0,0,58408284.6300,642
2011,2015-03-19 16:42:44.597,Defense,Navy,Products,Combination (two or more),CARTER,0,0,0,0,472116343.7400,309
2011,2015-03-19 16:42:44.597,Defense,Navy,Products,Cost No Fee,GANSLER+,0,0,0,0,141577099.0000,3
2011,2015-03-19 16:42:44.597,Defense,Navy,Products,Cost Plus Award Fee,KENDALL,1,0,0,0,36946586.9100,63
2011,2015-03-19 16:42:44.597,Defense,Navy,Products,Cost Plus Award Fee,YOUNG,0,0,0,0,152736920.0000,677
2011,2015-03-19 16:42:44.597,Defense,Navy,Products,Cost Plus Fixed Fee,KENDALL,1,0,0,0,354388261.9400,418
2011,2015-03-19 16:42:44.597,Defense,Navy,Products,Cost Plus Incentive,KENDALL,1,1,0,0,81515019.6700,19
2011,2015-03-19 16:42:44.597,Defense,Navy,Products,Cost Plus Incentive,WYNNE,0,0,0,0,13525813.0000,39
2011,2015-03-19 16:42:44.597,Defense,Navy,Products,Fixed Price Award Fee,WYNNE,0,0,0,0,735423.0000,4
2011,2015-03-19 16:42:44.597,Defense,Navy,Products,Fixed Price Incentive,CARTER,0,0,0,0,189520145.3200,93
2011,2015-03-19 16:42:44.597,Defense,Navy,Products,Fixed Price Incentive,GANSLER+,0,0,0,0,-39137.0000,33
2011,2015-03-19 16:42:44.597,Defense,Navy,Products,Fixed Price with Economic Price Adjustment,WYNNE,0,0,0,0,165511.0000,40
2011,2015-03-19 16:42:44.597,Defense,Navy,Products,Order Dependent (IDV only),KENDALL,1,0,0,0,0.0000,NULL
2011,2015-03-19 16:42:44.597,Defense,Navy,R&D,Cost Plus Award Fee,ALDRIDGE,0,0,0,0,2256405956.3600,122
2011,2015-03-19 16:42:44.597,Defense,Navy,R&D,Cost Plus Award Fee,KRIEG,0,0,0,0,136913680.6100,154
2011,2015-03-19 16:42:44.597,Defense,Navy,R&D,Cost Plus Fixed Fee,ALDRIDGE,0,0,0,0,20643708.3500,111
2011,2015-03-19 16:42:44.597,Defense,Navy,R&D,Cost Plus Fixed Fee,GANSLER+,0,0,0,0,-1850064.5000,56
2011,2015-03-19 16:42:44.597,Defense,Navy,R&D,Cost Sharing,CARTER,0,0,0,0,500000.0000,2
2011,2015-03-19 16:42:44.597,Defense,Navy,R&D,Fixed Price Incentive,YOUNG,0,0,0,0,58164116.0000,16
2011,2015-03-19 16:42:44.597,Defense,Navy,R&D,Fixed Price Level of Effort,KENDALL,1,0,0,0,784688.7500,5
2011,2015-03-19 16:42:44.597,Defense,Navy,R&D,Order Dependent (IDV only),KENDALL,1,1,0,0,0.0000,NULL
2011,2015-03-19 16:42:44.597,Defense,Navy,R&D,Other (none of the above),ALDRIDGE,0,0,0,0,0.0000,2
2011,2015-03-19 16:42:44.597,Defense,Navy,R&D,Time and Materials,KENDALL,1,0,0,0,11190400.6500,33
2011,2015-03-19 16:42:44.597,Defense,Other DoD,ERS,Cost Plus Award Fee,CARTER,0,0,0,0,-180959.0000,6
2011,2015-03-19 16:42:44.597,Defense,Other DoD,ERS,Firm Fixed Price,WYNNE,0,0,0,0,-18509819.8100,60
2011,2015-03-19 16:42:44.597,Defense,Other DoD,ERS,Fixed Price Award Fee,KRIEG,0,0,0,0,-146217.8400,1
2011,2015-03-19 16:42:44.597,Defense,Other DoD,ERS,Fixed Price with Economic Price Adjustment,YOUNG,0,0,0,0,-22559.0600,2
2011,2015-03-19 16:42:44.597,Defense,Other DoD,FRS&C,Combination (two or more),CARTER,0,0,0,0,-136237.3500,1
2011,2015-03-19 16:42:44.597,Defense,Other DoD,FRS&C,Cost No Fee,KRIEG,0,0,0,0,-329462.4200,1
2011,2015-03-19 16:42:44.597,Defense,Other DoD,FRS&C,Cost Plus Award Fee,YOUNG,0,0,0,0,-32992.8000,42
2011,2015-03-19 16:42:44.597,Defense,Other DoD,FRS&C,Cost Plus Fixed Fee,KENDALL,1,0,0,0,-14956.7300,4
2011,2015-03-19 16:42:44.597,Defense,Other DoD,FRS&C,Firm Fixed Price,KENDALL,1,0,0,0,83918019.8400,235
2011,2015-03-19 16:42:44.597,Defense,Other DoD,FRS&C,Fixed Price Incentive,GANSLER+,0,0,0,0,-397480.0600,1
2011,2015-03-19 16:42:44.597,Defense,Other DoD,FRS&C,Fixed Price Incentive,KRIEG,0,0,0,0,0.0000,NULL
2011,2015-03-19 16:42:44.597,Defense,Other DoD,FRS&C,Labor Hours,KRIEG,0,0,0,0,-552635.6500,69
2011,2015-03-19 16:42:44.597,Defense,Other DoD,FRS&C,Order Dependent (IDV only),YOUNG,0,0,0,0,0.0000,NULL
2011,2015-03-19 16:42:44.597,Defense,Other DoD,FRS&C,Time and Materials,CARTER,0,0,0,0,646983.5200,10
2011,2015-03-19 16:42:44.597,Defense,Other DoD,ICT,Combination (two or more),WYNNE,0,0,0,0,-803215.2200,6
2009,2015-03-19 16:42:44.597,Defense,Other DoD,ICT,Cost Plus Fixed Fee,ALDRIDGE,0,0,0,0,-731284.7100,32
2009,2015-03-19 16:42:44.597,Defense,Other DoD,ICT,Cost Plus Fixed Fee,GANSLER+,0,0,0,0,-188070.2800,1
2009,2015-03-19 16:42:44.597,Defense,Other DoD,ICT,Cost Plus Incentive,CARTER,0,0,0,0,876390.0800,2
2009,2015-03-19 16:42:44.597,Defense,Other DoD,ICT,Firm Fixed Price,WYNNE,0,0,0,0,47956670.5300,352
2009,2015-03-19 16:42:44.597,Defense,Other DoD,ICT,Fixed Price Award Fee,ALDRIDGE,0,0,0,0,28293851.0000,4
2009,2015-03-19 16:42:44.597,Defense,Other DoD,ICT,Fixed Price Level of Effort,CARTER,0,0,0,0,3503810.3200,4
2009,2015-03-19 16:42:44.597,Defense,Other DoD,ICT,Not Reported,YOUNG,0,0,0,0,3386195.3700,143
2009,2015-03-19 16:42:44.597,Defense,Other DoD,MED,Cost Plus Fixed Fee,WYNNE,0,0,0,0,-1320.1600,1
2009,2015-03-19 16:42:44.597,Defense,Other DoD,MED,Not Reported,KRIEG,0,0,0,0,-1907.0000,1
2009,2015-03-19 16:42:44.597,Defense,Other DoD,PAMS,Combination (two or more),WYNNE,0,0,0,0,21478458.3200,124
2009,2015-03-19 16:42:44.597,Defense,Other DoD,PAMS,Cost Plus Award Fee,KRIEG,0,0,0,0,67829702.6700,30
2009,2015-03-19 16:42:44.597,Defense,Other DoD,PAMS,Cost Plus Fixed Fee,ALDRIDGE,0,0,0,0,-3887294.6200,78
2009,2015-03-19 16:42:44.597,Defense,Other DoD,PAMS,Firm Fixed Price,ALDRIDGE,0,0,0,0,5085120.8200,79
2009,2015-03-19 16:42:44.597,Defense,Other DoD,PAMS,Firm Fixed Price,GANSLER+,0,0,0,0,-3515742.2200,15
2009,2015-03-19 16:42:44.597,Defense,Other DoD,PAMS,Fixed Price Incentive,YOUNG,0,0,0,0,145334.0000,3
2009,2015-03-19 16:42:44.597,Defense,Other DoD,PAMS,Labor Hours,YOUNG,0,0,0,0,22241105.8700,59
2009,2015-03-19 16:42:44.597,Defense,Other DoD,Products,Combination (two or more),KRIEG,0,0,0,0,22805107.3100,56
2009,2015-03-19 16:42:44.597,Defense,Other DoD,Products,Cost No Fee,KRIEG,0,0,0,0,765615.4600,19
2009,2015-03-19 16:42:44.597,Defense,Other DoD,Products,Cost Plus Fixed Fee,YOUNG,0,0,0,0,47985727.5300,81
2009,2015-03-19 16:42:44.597,Defense,Other DoD,Products,Cost Plus Incentive,WYNNE,0,0,0,0,-14278562.9300,9
2009,2015-03-19 16:42:44.597,Defense,Other DoD,Products,Firm Fixed Price,YOUNG,0,0,0,0,980610667.5600,8063
2009,2015-03-19 16:42:44.597,Defense,Other DoD,Products,Fixed Price Incentive,GANSLER+,0,0,0,0,-9920456.9800,12
2009,2015-03-19 16:42:44.597,Defense,Other DoD,Products,Fixed Price with Economic Price Adjustment,GANSLER+,0,0,0,0,-52432.6800,1
2009,2015-03-19 16:42:44.597,Defense,Other DoD,Products,Fixed Price with Economic Price Adjustment,KRIEG,0,0,0,0,-36959.0000,3
2009,2015-03-19 16:42:44.597,Defense,Other DoD,Products,Labor Hours,KRIEG,0,0,0,0,1321975.4300,11
2009,2015-03-19 16:42:44.597,Defense,Other DoD,Products,Not Reported,CARTER,0,0,0,0,-740618.9800,40
2009,2015-03-19 16:42:44.597,Defense,Other DoD,Products,Time and Materials,GANSLER+,0,0,0,0,-914075.3200,3
2009,2015-03-19 16:42:44.597,Defense,Other DoD,R&D,Cost Plus Award Fee,CARTER,0,0,0,0,198419.0000,1
2009,2015-03-19 16:42:44.597,Defense,Other DoD,R&D,Cost Plus Fixed Fee,KRIEG,0,0,0,0,261428322.9600,395
2009,2015-03-19 16:42:44.597,Defense,Other DoD,R&D,Cost Plus Incentive,GANSLER+,0,0,0,0,-1020930.2200,6
2009,2015-03-19 16:42:44.597,Defense,Other DoD,R&D,Order Dependent (IDV only),ALDRIDGE,0,0,0,0,0.0000,NULL
2009,2015-03-19 16:42:44.597,Defense,Other DoD,R&D,Order Dependent (IDV only),WYNNE,0,0,0,0,0.0000,NULL
2010,2015-03-19 16:42:44.597,Defense,Air Force,NULL,Time and Materials,GANSLER+,0,0,0,0,0.0000,2
2010,2015-03-19 16:42:44.597,Defense,Air Force,ERS,Cost No Fee,WYNNE,0,0,0,0,0.0000,1
2010,2015-03-19 16:42:44.597,Defense,Air Force,ERS,Cost Plus Fixed Fee,YOUNG,0,0,0,0,710001658.2800,112
2010,2015-03-19 16:42:44.597,Defense,Air Force,ERS,Fixed Price Award Fee,YOUNG,0,0,0,0,2076920.3400,18
2010,2015-03-19 16:42:44.597,Defense,Air Force,ERS,Fixed Price Incentive,ALDRIDGE,0,0,0,0,508493.6900,9
2010,2015-03-19 16:42:44.597,Defense,Air Force,ERS,Fixed Price with Economic Price Adjustment,WYNNE,0,0,0,0,38756.3000,1
2010,2015-03-19 16:42:44.597,Defense,Air Force,ERS,Labor Hours,KRIEG,0,0,0,0,1465911.9700,9
2010,2015-03-19 16:42:44.597,Defense,Air Force,ERS,Not Reported,KRIEG,0,0,0,0,-3821.2800,1
2010,2015-03-19 16:42:44.597,Defense,Air Force,ERS,Order Dependent (IDV only),KRIEG,0,0,0,0,0.0000,NULL
2010,2015-03-19 16:42:44.597,Defense,Air Force,ERS,Time and Materials,KRIEG,0,0,0,0,-4432374.2100,111
2010,2015-03-19 16:42:44.597,Defense,Air Force,FRS&C,Combination (two or more),YOUNG,0,0,0,0,36385613.1300,119
2010,2015-03-19 16:42:44.597,Defense,Air Force,FRS&C,Cost Plus Award Fee,ALDRIDGE,0,0,0,0,670413.1300,21
2010,2015-03-19 16:42:44.597,Defense,Air Force,FRS&C,Cost Plus Award Fee,CARTER,0,0,0,0,104902373.8700,49
2010,2015-03-19 16:42:44.597,Defense,Air Force,FRS&C,Cost Plus Fixed Fee,KRIEG,0,0,0,0,-1307954.3800,38
2010,2015-03-19 16:42:44.597,Defense,Air Force,FRS&C,Cost Plus Incentive,GANSLER+,0,0,0,0,1678318.2700,20
2010,2015-03-19 16:42:44.597,Defense,Air Force,FRS&C,Cost Sharing,CARTER,0,0,0,0,5814.7000,1
2010,2015-03-19 16:42:44.597,Defense,Air Force,FRS&C,Fixed Price Award Fee,KRIEG,0,0,0,0,17779794.8300,23
2010,2015-03-19 16:42:44.597,Defense,Air Force,FRS&C,Order Dependent (IDV only),WYNNE,0,0,0,0,0.0000,NULL
2010,2015-03-19 16:42:44.597,Defense,Air Force,FRS&C,Time and Materials,YOUNG,0,0,0,0,12012205.2900,173
2010,2015-03-19 16:42:44.597,Defense,Air Force,Fuel,Firm Fixed Price,KRIEG,0,0,0,0,-4441.6400,4
2010,2015-03-19 16:42:44.597,Defense,Air Force,Fuel,Order Dependent (IDV only),CARTER,0,0,0,0,0.0000,NULL
2010,2015-03-19 16:42:44.597,Defense,Air Force,ICT,Combination (two or more),CARTER,0,0,0,0,1650871.1900,36
2010,2015-03-19 16:42:44.597,Defense,Air Force,ICT,Cost No Fee,ALDRIDGE,0,0,0,0,6854238.0000,10
2010,2015-03-19 16:42:44.597,Defense,Air Force,ICT,Cost Plus Award Fee,WYNNE,0,0,0,0,87541552.6400,77
2010,2015-03-19 16:42:44.597,Defense,Air Force,ICT,Fixed Price Incentive,CARTER,0,0,0,0,5425534.6000,1
2010,2015-03-19 16:42:44.597,Defense,Air Force,ICT,Fixed Price Level of Effort,KRIEG,0,0,0,0,-114824.7200,2
2010,2015-03-19 16:42:44.597,Defense,Air Force,ICT,Labor Hours,ALDRIDGE,0,0,0,0,-632240.0100,8
2010,2015-03-19 16:42:44.597,Defense,Air Force,ICT,Labor Hours,CARTER,0,0,0,0,158522649.8600,537
2010,2015-03-19 16:42:44.597,Defense,Air Force,ICT,Time and Materials,KRIEG,0,0,0,0,6335423.2200,57
2010,2015-03-19 16:42:44.597,Defense,Air Force,MED,Combination (two or more),KRIEG,0,0,0,0,1158432.1400,20
2010,2015-03-19 16:42:44.597,Defense,Air Force,MED,Cost Plus Fixed Fee,YOUNG,0,0,0,0,0.0000,1
2010,2015-03-19 16:42:44.597,Defense,Air Force,MED,Fixed Price Award Fee,YOUNG,0,0,0,0,90390.4000,1
2010,2015-03-19 16:42:44.597,Defense,Air Force,MED,Fixed Price with Economic Price Adjustment,ALDRIDGE,0,0,0,0,0.0000,NULL
2010,2015-03-19 16:42:44.597,Defense,Air Force,MED,Labor Hours,KRIEG,0,0,0,0,238508.1000,19
2010,2015-03-19 16:42:44.597,Defense,Air Force,PAMS,Cost No Fee,KRIEG,0,0,0,0,18094579.0400,108
2010,2015-03-19 16:42:44.597,Defense,Air Force,PAMS,Cost Plus Award Fee,WYNNE,0,0,0,0,336377368.5100,130
2010,2015-03-19 16:42:44.597,Defense,Air Force,PAMS,Cost Plus Incentive,ALDRIDGE,0,0,0,0,1277596.2200,11
2010,2015-03-19 16:42:44.597,Defense,Air Force,PAMS,Cost Sharing,CARTER,0,0,0,0,127994.8900,1
2010,2015-03-19 16:42:44.597,Defense,Air Force,PAMS,Cost Sharing,GANSLER+,0,0,0,0,0.0000,1
2010,2015-03-19 16:42:44.597,Defense,Air Force,PAMS,Firm Fixed Price,WYNNE,0,0,0,0,49197036.4300,378
2010,2015-03-19 16:42:44.597,Defense,Air Force,PAMS,Fixed Price Award Fee,KRIEG,0,0,0,0,5069187.6300,24
2010,2015-03-19 16:42:44.597,Defense,Air Force,PAMS,Fixed Price Incentive,CARTER,0,0,0,0,29461600.8200,22
2010,2015-03-19 16:42:44.597,Defense,Air Force,PAMS,Fixed Price Level of Effort,CARTER,0,0,0,0,58272899.0900,203
2010,2015-03-19 16:42:44.597,Defense,Air Force,PAMS,Fixed Price with Economic Price Adjustment,KRIEG,0,0,0,0,3040937.8600,26
2011,2015-03-19 16:42:44.597,Defense,Other DoD,ICT,Cost Plus Fixed Fee,KRIEG,0,0,0,0,-3402660.2100,472
2011,2015-03-19 16:42:44.597,Defense,Other DoD,ICT,Cost Plus Incentive,KENDALL,1,0,0,0,19741622.9100,5
2011,2015-03-19 16:42:44.597,Defense,Other DoD,ICT,Cost Sharing,KENDALL,1,1,0,0,1463232.7300,317
2011,2015-03-19 16:42:44.597,Defense,Other DoD,ICT,Firm Fixed Price,CARTER,0,0,0,0,755731187.5700,10598
2011,2015-03-19 16:42:44.597,Defense,Other DoD,ICT,Firm Fixed Price,GANSLER+,0,0,0,0,631012.0000,3
2011,2015-03-19 16:42:44.597,Defense,Other DoD,ICT,Fixed Price Award Fee,KENDALL,1,0,0,0,14035971.2200,6
2011,2015-03-19 16:42:44.597,Defense,Other DoD,ICT,Fixed Price Level of Effort,KENDALL,1,1,0,0,6264320.7600,11
2011,2015-03-19 16:42:44.597,Defense,Other DoD,ICT,Fixed Price Level of Effort,YOUNG,0,0,0,0,4463631.4300,27
2011,2015-03-19 16:42:44.597,Defense,Other DoD,ICT,Fixed Price with Economic Price Adjustment,KENDALL,1,1,0,0,237446195.2000,5250
2011,2015-03-19 16:42:44.597,Defense,Other DoD,ICT,Not Reported,KENDALL,1,1,0,0,-61274.4600,4
2011,2015-03-19 16:42:44.597,Defense,Other DoD,ICT,Not Reported,WYNNE,0,0,0,0,-41686.5800,2
2011,2015-03-19 16:42:44.597,Defense,Other DoD,ICT,Time and Materials,ALDRIDGE,0,0,0,0,-5178398.8600,23
2011,2015-03-19 16:42:44.597,Defense,Other DoD,ICT,Time and Materials,KENDALL,1,1,0,0,142625562.2600,67
2011,2015-03-19 16:42:44.597,Defense,Other DoD,ICT,Time and Materials,WYNNE,0,0,0,0,-4117894.2400,71
2011,2015-03-19 16:42:44.597,Defense,Other DoD,MED,Firm Fixed Price,CARTER,0,0,0,0,4124601.8600,32
2011,2015-03-19 16:42:44.597,Defense,Other DoD,PAMS,Combination (two or more),CARTER,0,0,0,0,87619130.7800,178
2011,2015-03-19 16:42:44.597,Defense,Other DoD,PAMS,Cost No Fee,KENDALL,1,1,0,0,14096026.1100,79
2011,2015-03-19 16:42:44.597,Defense,Other DoD,PAMS,Cost No Fee,WYNNE,0,0,0,0,-60465.3400,5
2011,2015-03-19 16:42:44.597,Defense,Other DoD,PAMS,Cost Plus Award Fee,YOUNG,0,0,0,0,17983969.7900,19
2011,2015-03-19 16:42:44.597,Defense,Other DoD,PAMS,Cost Plus Fixed Fee,KENDALL,1,0,0,0,268639167.8600,399
2011,2015-03-19 16:42:44.597,Defense,Other DoD,PAMS,Firm Fixed Price,KENDALL,1,0,0,0,1054644278.6200,2296
2011,2015-03-19 16:42:44.597,Defense,Other DoD,PAMS,Labor Hours,ALDRIDGE,0,0,0,0,-430947.6900,18
2011,2015-03-19 16:42:44.597,Defense,Other DoD,PAMS,Labor Hours,KENDALL,1,1,0,0,5213197.6100,21
2011,2015-03-19 16:42:44.597,Defense,Other DoD,PAMS,Labor Hours,WYNNE,0,0,0,0,-280545.4100,15
2011,2015-03-19 16:42:44.597,Defense,Other DoD,PAMS,Not Reported,ALDRIDGE,0,0,0,0,-84942.5400,14
2011,2015-03-19 16:42:44.597,Defense,Other DoD,PAMS,Not Reported,GANSLER+,0,0,0,0,-332268.2400,4
2011,2015-03-19 16:42:44.597,Defense,Other DoD,PAMS,Not Reported,KRIEG,0,0,0,0,-452146.8900,11
2011,2015-03-19 16:42:44.597,Defense,Other DoD,PAMS,Order Dependent (IDV only),CARTER,0,0,0,0,0.0000,NULL
2011,2015-03-19 16:42:44.597,Defense,Other DoD,PAMS,Time and Materials,CARTER,0,0,0,0,27085683.7300,150
2011,2015-03-19 16:42:44.597,Defense,Other DoD,PAMS,Time and Materials,GANSLER+,0,0,0,0,-484512.7300,6
2011,2015-03-19 16:42:44.597,Defense,Other DoD,Products,Cost No Fee,CARTER,0,0,0,0,123002930.8500,57
2011,2015-03-19 16:42:44.597,Defense,Other DoD,Products,Cost No Fee,KENDALL,1,0,0,0,614731.3400,7
2011,2015-03-19 16:42:44.597,Defense,Other DoD,Products,Cost Plus Award Fee,GANSLER+,0,0,0,0,-4030367.5600,9
2011,2015-03-19 16:42:44.597,Defense,Other DoD,Products,Cost Plus Incentive,GANSLER+,0,0,0,0,-430045.5000,3
2011,2015-03-19 16:42:44.597,Defense,Other DoD,Products,Cost Plus Incentive,KRIEG,0,0,0,0,-5992919.5100,12
2011,2015-03-19 16:42:44.597,Defense,Other DoD,Products,Firm Fixed Price,KENDALL,1,1,0,0,1470955990.3000,8621
2011,2015-03-19 16:42:44.597,Defense,Other DoD,Products,Firm Fixed Price,WYNNE,0,0,0,0,105098020.4100,432
2011,2015-03-19 16:42:44.597,Defense,Other DoD,Products,Fixed Price Award Fee,ALDRIDGE,0,0,0,0,-2237543.4400,4
2011,2015-03-19 16:42:44.597,Defense,Other DoD,Products,Fixed Price Redetermination,ALDRIDGE,0,0,0,0,0.0000,2
2011,2015-03-19 16:42:44.597,Defense,Other DoD,Products,Fixed Price Redetermination,KRIEG,0,0,0,0,-1.0000,1
2011,2015-03-19 16:42:44.597,Defense,Other DoD,Products,Labor Hours,KENDALL,1,0,0,0,357332.8000,2
2011,2015-03-19 16:42:44.597,Defense,Other DoD,R&D,Combination (two or more),CARTER,0,0,0,0,3700228.2100,23
2011,2015-03-19 16:42:44.597,Defense,Other DoD,R&D,Combination (two or more),KRIEG,0,0,0,0,23886851.1400,86
2011,2015-03-19 16:42:44.597,Defense,Other DoD,R&D,Cost No Fee,KENDALL,1,1,0,0,37166158.0000,49
2011,2015-03-19 16:42:44.597,Defense,Other DoD,R&D,Cost No Fee,WYNNE,0,0,0,0,-664817.0900,12
2011,2015-03-19 16:42:44.597,Defense,Other DoD,R&D,Cost Plus Fixed Fee,KENDALL,1,0,0,0,272987961.8300,112
2011,2015-03-19 16:42:44.597,Defense,Other DoD,R&D,Cost Plus Incentive,YOUNG,0,0,0,0,-2366649.4300,36
2011,2015-03-19 16:42:44.597,Defense,Other DoD,R&D,Fixed Price Incentive,ALDRIDGE,0,0,0,0,-114628.0000,1
2011,2015-03-19 16:42:44.597,Defense,Other DoD,R&D,Fixed Price Incentive,GANSLER+,0,0,0,0,-285895.6200,2
2011,2015-03-19 16:42:44.597,Defense,Other DoD,R&D,Labor Hours,ALDRIDGE,0,0,0,0,-16343.1900,4
2011,2015-03-19 16:42:44.597,Defense,Other DoD,R&D,Labor Hours,KENDALL,1,1,0,0,3467188.0000,2
2011,2015-03-19 16:42:44.597,Defense,Other DoD,R&D,Labor Hours,WYNNE,0,0,0,0,-64153.9900,5
2012,2015-03-19 16:42:44.597,Defense,Air Force,ERS,Cost No Fee,CARTER,0,0,0,0,59674798.6500,99
2012,2015-03-19 16:42:44.597,Defense,Air Force,ERS,Cost Plus Fixed Fee,WYNNE,0,0,0,0,-549682.9900,7
2012,2015-03-19 16:42:44.597,Defense,Air Force,ERS,Cost Plus Incentive,GANSLER+,0,0,0,0,-601179.8200,1
2012,2015-03-19 16:42:44.597,Defense,Air Force,ERS,Firm Fixed Price,KENDALL,1,1,0,0,4451141744.1500,8345
2012,2015-03-19 16:42:44.597,Defense,Air Force,ERS,Firm Fixed Price,WYNNE,0,0,0,0,46037685.1400,97
2012,2015-03-19 16:42:44.597,Defense,Air Force,ERS,Firm Fixed Price,YOUNG,0,0,0,0,206217378.4600,930
2012,2015-03-19 16:42:44.597,Defense,Air Force,ERS,Fixed Price Award Fee,ALDRIDGE,0,0,0,0,0.0000,NULL
2012,2015-03-19 16:42:44.597,Defense,Air Force,ERS,Fixed Price Award Fee,GANSLER+,0,0,0,0,0.0000,NULL
2012,2015-03-19 16:42:44.597,Defense,Air Force,ERS,Fixed Price Award Fee,KRIEG,0,0,0,0,106886.7100,2
2012,2015-03-19 16:42:44.597,Defense,Air Force,ERS,Labor Hours,CARTER,0,0,0,0,530728.4000,6
2012,2015-03-19 16:42:44.597,Defense,Air Force,ERS,Labor Hours,KENDALL,1,0,0,0,11643.0000,1
2012,2015-03-19 16:42:44.597,Defense,Air Force,FRS&C,Combination (two or more),CARTER,0,0,0,0,2374515.7700,4
2012,2015-03-19 16:42:44.597,Defense,Air Force,FRS&C,Cost No Fee,KENDALL,1,1,0,0,4460569.9700,53
2012,2015-03-19 16:42:44.597,Defense,Air Force,FRS&C,Cost No Fee,WYNNE,0,0,0,0,-61.2900,1
2012,2015-03-19 16:42:44.597,Defense,Air Force,FRS&C,Cost Plus Award Fee,YOUNG,0,0,0,0,44629297.9300,60
2012,2015-03-19 16:42:44.597,Defense,Air Force,FRS&C,Cost Plus Fixed Fee,KENDALL,1,0,0,0,27283533.8900,23
2012,2015-03-19 16:42:44.597,Defense,Air Force,FRS&C,Cost Plus Incentive,YOUNG,0,0,0,0,28785635.0000,20
2012,2015-03-19 16:42:44.597,Defense,Air Force,FRS&C,Fixed Price Incentive,ALDRIDGE,0,0,0,0,10924414.9100,48
2012,2015-03-19 16:42:44.597,Defense,Air Force,FRS&C,Labor Hours,KENDALL,1,1,0,0,3351035.4300,46
2012,2015-03-19 16:42:44.597,Defense,Air Force,FRS&C,Order Dependent (IDV only),CARTER,0,0,0,0,0.0000,NULL
2012,2015-03-19 16:42:44.597,Defense,Air Force,ICT,Combination (two or more),WYNNE,0,0,0,0,-519953.0100,7
2012,2015-03-19 16:42:44.597,Defense,Air Force,ICT,Combination (two or more),YOUNG,0,0,0,0,7613359.4900,58
2012,2015-03-19 16:42:44.597,Defense,Air Force,ICT,Cost Plus Fixed Fee,KRIEG,0,0,0,0,-64697.7900,2
2012,2015-03-19 16:42:44.597,Defense,Air Force,ICT,Firm Fixed Price,ALDRIDGE,0,0,0,0,-97834.6400,7
2012,2015-03-19 16:42:44.597,Defense,Air Force,ICT,Firm Fixed Price,GANSLER+,0,0,0,0,19250.0000,1
2012,2015-03-19 16:42:44.597,Defense,Air Force,ICT,Fixed Price Award Fee,CARTER,0,0,0,0,15070184.9600,15
2012,2015-03-19 16:42:44.597,Defense,Air Force,ICT,Fixed Price Level of Effort,CARTER,0,0,0,0,508927.3400,2
2012,2015-03-19 16:42:44.597,Defense,Air Force,ICT,Fixed Price Level of Effort,YOUNG,0,0,0,0,-6340.6600,1
